,index,timestamp,interval_kWh,weekday,temp,hour,hour_before,feels_like,workday,season,pressure,humidity,sunrise_pst,sunset_pst,Sunlight,sunlight_No,sunlight_Yes,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
2578,2578,2020-08-14 10:00:00,4.32,4,299.49,10,295.44,299.49,1,Summer,1024.0,40.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2579,2579,2020-08-14 11:00:00,3.92,4,303.58,11,299.49,302.31,1,Summer,1013.0,30.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2580,2580,2020-08-14 12:00:00,3.84,4,306.91,12,303.58,305.39,1,Summer,1017.0,25.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2581,2581,2020-08-14 13:00:00,4.32,4,310.37,13,306.91,308.3,1,Summer,1016.0,17.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2582,2582,2020-08-14 14:00:00,4.16,4,311.89,14,310.37,310.31,1,Summer,1015.0,18.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2583,2583,2020-08-14 15:00:00,4.24,4,313.16,15,311.89,312.54,1,Summer,1015.0,20.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2584,2584,2020-08-14 16:00:00,4.24,4,313.43,16,313.16,312.93,1,Summer,1014.0,20.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2585,2585,2020-08-14 17:00:00,3.92,4,312.66,17,313.43,312.75,1,Summer,1015.0,23.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0
2586,2586,2020-08-14 18:00:00,3.76,4,311.91,18,312.66,311.92,1,Summer,1014.0,24.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
2587,2587,2020-08-14 19:00:00,3.76,4,310.19,19,311.91,309.89,1,Summer,1013.0,26.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0
2588,2588,2020-08-14 20:00:00,5.36,4,307.21,20,310.19,306.34,1,Summer,1017.0,29.0,06:23:54.000000,20:07:10.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0
2589,2589,2020-08-14 21:00:00,5.68,4,302.91,21,307.21,301.99,1,Summer,1016.0,34.0,06:23:54.000000,20:07:10.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0
2590,2590,2020-08-14 22:00:00,5.5200000000000005,4,299.96,22,302.91,299.88,1,Summer,1015.0,40.0,06:23:54.000000,20:07:10.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
2591,2591,2020-08-14 23:00:00,5.5200000000000005,4,298.02,23,299.96,297.74,1,Summer,1015.0,45.0,06:23:54.000000,20:07:10.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0
2592,2592,2020-08-15 00:00:00,5.44,5,296.56,0,298.02,296.29,0,Summer,1015.0,51.0,06:24:48.000000,20:05:53.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2593,2593,2020-08-15 01:00:00,5.36,5,295.28,1,296.56,295.01,0,Summer,1015.0,56.0,06:24:48.000000,20:05:53.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2594,2594,2020-08-15 02:00:00,5.44,5,294.28,2,295.28,293.99,0,Summer,1015.0,59.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2595,2595,2020-08-15 03:00:00,5.44,5,293.43,3,294.28,293.13,0,Summer,1015.0,62.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2596,2596,2020-08-15 04:00:00,5.44,5,293.03,4,293.43,292.74,0,Summer,1015.0,64.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2597,2597,2020-08-15 05:00:00,5.36,5,292.04,5,293.03,291.73,0,Summer,1016.0,67.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2598,2598,2020-08-15 06:00:00,4.64,5,291.62,6,292.04,291.32,0,Summer,1017.0,69.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2599,2599,2020-08-15 07:00:00,3.68,5,290.95,7,291.62,290.67,0,Summer,1017.0,72.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2600,2600,2020-08-15 08:00:00,3.76,5,293.54,8,290.95,293.31,0,Summer,1017.0,64.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2601,2601,2020-08-15 09:00:00,4.16,5,296.17,9,293.54,295.96,0,Summer,1018.0,55.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2602,2602,2020-08-15 10:00:00,4.16,5,299.79,10,296.17,299.79,0,Summer,1018.0,45.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2603,2603,2020-08-15 11:00:00,4.0,5,303.2,11,299.79,302.67,0,Summer,1018.0,38.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2604,2604,2020-08-15 12:00:00,3.84,5,306.56,12,303.2,306.16,0,Summer,1017.0,33.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2605,2605,2020-08-15 13:00:00,4.16,5,309.17,13,306.56,309.34,0,Summer,1017.0,30.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2606,2606,2020-08-15 14:00:00,4.4,5,311.02,14,309.17,311.14,0,Summer,1016.0,26.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2607,2607,2020-08-15 15:00:00,4.24,5,311.3,15,311.02,311.57,0,Summer,1015.0,26.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2608,2608,2020-08-15 16:00:00,4.0,5,311.32,16,311.3,311.6,0,Summer,1017.0,26.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2609,2609,2020-08-15 17:00:00,3.76,5,311.03,17,311.32,311.15,0,Summer,1017.0,26.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
2610,2610,2020-08-15 18:00:00,3.76,5,310.87,18,311.03,310.91,0,Summer,1016.0,26.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0
2611,2611,2020-08-15 19:00:00,3.68,5,308.32,19,310.87,307.66,0,Summer,1014.0,28.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0
2612,2612,2020-08-15 20:00:00,5.36,5,303.86,20,308.32,302.97,0,Summer,1014.0,34.0,06:24:48.000000,20:05:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0
2613,2613,2020-08-15 21:00:00,5.68,5,300.28,21,303.86,300.16,0,Summer,1015.0,41.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0
2614,2614,2020-08-15 22:00:00,5.44,5,298.06,22,300.28,297.81,0,Summer,1015.0,46.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0
2615,2615,2020-08-15 23:00:00,5.5200000000000005,5,296.48,23,298.06,296.23,0,Summer,1015.0,52.0,06:24:48.000000,20:05:53.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0
2616,2616,2020-08-16 00:00:00,5.5200000000000005,6,295.03,0,296.48,294.74,0,Summer,1016.0,56.0,06:25:41.000000,20:04:34.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2617,2617,2020-08-16 01:00:00,5.44,6,294.2,1,295.03,293.9,0,Summer,1016.0,59.0,06:25:41.000000,20:04:34.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2618,2618,2020-08-16 02:00:00,5.44,6,293.17,2,294.2,292.87,0,Summer,1015.0,63.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2619,2619,2020-08-16 03:00:00,5.44,6,292.6,3,293.17,292.3,0,Summer,1015.0,65.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2620,2620,2020-08-16 04:00:00,5.44,6,292.26,4,292.6,291.98,0,Summer,1015.0,67.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2621,2621,2020-08-16 05:00:00,5.44,6,293.04,5,292.26,292.89,0,Summer,1017.0,69.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2622,2622,2020-08-16 06:00:00,5.28,6,292.36,6,293.04,292.48,0,Summer,1017.0,82.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2623,2623,2020-08-16 07:00:00,3.6,6,293.13,7,292.36,293.35,0,Summer,1017.0,83.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2624,2624,2020-08-16 08:00:00,3.6,6,293.53,8,293.13,293.74,0,Summer,1021.0,81.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2625,2625,2020-08-16 09:00:00,3.84,6,293.84,9,293.53,294.21,0,Summer,1023.0,86.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2626,2626,2020-08-16 10:00:00,3.68,6,295.26,10,293.84,295.67,0,Summer,1013.0,82.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2627,2627,2020-08-16 11:00:00,3.84,6,301.05,11,295.26,305.61,0,Summer,1013.0,84.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2628,2628,2020-08-16 12:00:00,4.08,6,302.33,12,301.05,307.95,0,Summer,1012.0,78.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2629,2629,2020-08-16 13:00:00,3.84,6,304.1,13,302.33,310.61,0,Summer,1013.0,70.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2630,2630,2020-08-16 14:00:00,3.76,6,305.79,14,304.1,309.86,0,Summer,1014.0,54.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2631,2631,2020-08-16 15:00:00,3.92,6,304.78,15,305.79,307.54,0,Summer,1010.0,53.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2632,2632,2020-08-16 16:00:00,3.76,6,305.18,16,304.78,307.33,0,Summer,1011.0,49.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0
2633,2633,2020-08-16 17:00:00,3.76,6,306.75,17,305.18,308.15,0,Summer,1016.0,41.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
2634,2634,2020-08-16 18:00:00,3.76,6,305.82,18,306.75,307.28,0,Summer,1016.0,44.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0
2635,2635,2020-08-16 19:00:00,3.84,6,302.89,19,305.82,303.68,0,Summer,1016.0,49.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0
2636,2636,2020-08-16 20:00:00,5.36,6,298.91,20,302.89,299.0,0,Summer,1017.0,56.0,06:25:41.000000,20:04:34.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0
2637,2637,2020-08-16 21:00:00,5.6,6,296.97,21,298.91,297.03,0,Summer,1026.0,62.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0
2638,2638,2020-08-16 22:00:00,5.44,6,294.42,22,296.97,294.35,0,Summer,1020.0,67.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0
2639,2639,2020-08-16 23:00:00,5.44,6,294.02,23,294.42,293.99,0,Summer,1013.0,70.0,06:25:41.000000,20:04:34.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0
2640,2640,2020-08-17 00:00:00,5.44,0,293.34,0,294.02,293.35,1,Summer,1013.0,74.0,06:26:35.000000,20:03:14.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2641,2641,2020-08-17 01:00:00,5.36,0,292.6,1,293.34,292.56,1,Summer,1013.0,75.0,06:26:35.000000,20:03:14.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2642,2642,2020-08-17 02:00:00,5.44,0,290.26,2,292.6,290.19,1,Summer,1014.0,83.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2643,2643,2020-08-17 03:00:00,5.36,0,290.26,3,290.26,290.19,1,Summer,1014.0,83.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2644,2644,2020-08-17 04:00:00,5.44,0,291.92,4,290.26,291.94,1,Summer,1013.0,80.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2645,2645,2020-08-17 05:00:00,5.36,0,291.04,5,291.92,291.05,1,Summer,1013.0,83.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2646,2646,2020-08-17 06:00:00,5.44,0,291.02,6,291.04,291.08,1,Summer,1011.0,85.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2647,2647,2020-08-17 07:00:00,4.16,0,291.34,7,291.02,291.46,1,Summer,1014.0,86.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2648,2648,2020-08-17 08:00:00,3.92,0,293.82,8,291.34,293.9,1,Summer,1012.0,75.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2649,2649,2020-08-17 09:00:00,4.16,0,294.92,9,293.82,295.06,1,Summer,1012.0,73.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2650,2650,2020-08-17 10:00:00,4.0,0,296.66,10,294.92,296.89,1,Summer,1013.0,70.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2651,2651,2020-08-17 11:00:00,4.0,0,300.11,11,296.66,302.62,1,Summer,1015.0,78.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2652,2652,2020-08-17 12:00:00,3.76,0,300.59,12,300.11,305.31,1,Summer,1017.0,91.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2653,2653,2020-08-17 13:00:00,4.24,0,302.31,13,300.59,306.83,1,Summer,1014.0,73.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2654,2654,2020-08-17 14:00:00,4.32,0,304.34,14,302.31,308.15,1,Summer,1014.0,59.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2655,2655,2020-08-17 15:00:00,4.5600000000000005,0,302.37,15,304.34,303.1,1,Summer,1015.0,50.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2656,2656,2020-08-17 16:00:00,4.88,0,305.56,16,302.37,307.3,1,Summer,1013.0,46.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2657,2657,2020-08-17 17:00:00,3.6,0,305.37,17,305.56,306.54,1,Summer,1013.0,44.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0
2658,2658,2020-08-17 18:00:00,3.84,0,303.5,18,305.37,304.56,1,Summer,1012.0,49.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
2659,2659,2020-08-17 19:00:00,3.68,0,300.83,19,303.5,301.58,1,Summer,1013.0,54.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0
2660,2660,2020-08-17 20:00:00,5.44,0,299.05,20,300.83,299.24,1,Summer,1013.0,59.0,06:26:35.000000,20:03:14.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0
2661,2661,2020-08-17 21:00:00,5.5200000000000005,0,297.4,21,299.05,297.53,1,Summer,1014.0,63.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0
2662,2662,2020-08-17 22:00:00,5.36,0,294.68,22,297.4,294.69,1,Summer,1014.0,69.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
2663,2663,2020-08-17 23:00:00,5.28,0,294.0,23,294.68,293.99,1,Summer,1014.0,71.0,06:26:35.000000,20:03:14.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0
2664,2664,2020-08-18 00:00:00,5.36,1,293.7,0,294.0,293.66,1,Summer,1014.0,71.0,06:27:28.000000,20:01:53.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2665,2665,2020-08-18 01:00:00,5.36,1,293.18,1,293.7,293.04,1,Summer,1014.0,69.0,06:27:28.000000,20:01:53.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2666,2666,2020-08-18 02:00:00,5.36,1,293.35,2,293.18,293.23,1,Summer,1013.0,69.0,06:27:28.000000,20:01:53.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2667,2667,2020-08-18 03:00:00,5.28,1,292.08,3,293.35,292.22,1,Summer,1013.0,84.0,06:27:28.000000,20:01:53.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2668,2668,2020-08-18 04:00:00,5.36,1,291.59,4,292.08,291.16,1,Summer,1013.0,64.0,06:27:28.000000,20:01:53.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2669,2669,2020-08-18 05:00:00,5.36,1,291.41,5,291.59,291.22,1,Summer,1014.0,74.0,06:27:28.000000,20:01:53.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2670,2670,2020-08-18 06:00:00,4.5600000000000005,1,289.22,6,291.41,289.31,1,Summer,1015.0,93.0,06:27:28.000000,20:01:53.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2671,2671,2020-08-18 07:00:00,3.44,1,290.28,7,289.22,290.32,1,Summer,1015.0,87.0,06:27:28.000000,20:01:53.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2672,2672,2020-08-18 08:00:00,3.68,1,293.81,8,290.28,293.79,1,Summer,1014.0,71.0,06:27:28.000000,20:01:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2673,2673,2020-08-18 09:00:00,3.92,1,297.02,9,293.81,297.26,1,Summer,1014.0,69.0,06:27:28.000000,20:01:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
2674,2674,2020-08-18 10:00:00,4.16,1,300.8,10,297.02,302.29,1,Summer,1014.0,62.0,06:27:28.000000,20:01:53.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
