,index,Unnamed: 0,timestamp,hour,date,interval_kWh,weekday,temp,pressure,humidity,wind_speed,wind_deg,sunrise_pst,sunset_pst,workday,season,Sunlight,hour_before,sunlight_No,sunlight_Yes,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
135,135,135,2020-04-21 15:00:00,15,2020-04-21,24.880000000000003,1,293.66,1022.0,57.0,3.58,154.0,06:23:54.000000,19:54:16.000000,1,Spring,Yes,294.51,0,1,0,1,0,1,0,0
136,136,136,2020-04-21 16:00:00,16,2020-04-21,23.48,1,292.97,1022.0,59.0,2.68,226.0,06:23:54.000000,19:54:16.000000,1,Spring,Yes,293.66,0,1,0,1,0,1,0,0
137,137,137,2020-04-21 17:00:00,17,2020-04-21,23.8,1,292.08,1022.0,61.0,2.68,266.0,06:23:54.000000,19:54:16.000000,1,Spring,Yes,292.97,0,1,0,1,0,1,0,0
138,138,138,2020-04-21 18:00:00,18,2020-04-21,22.880000000000003,1,291.0,1021.0,61.0,3.13,261.0,06:23:54.000000,19:54:16.000000,1,Spring,Yes,292.08,0,1,0,1,0,1,0,0
139,139,139,2020-04-21 19:00:00,19,2020-04-21,22.84,1,289.3,1021.0,68.0,1.79,248.0,06:23:54.000000,19:54:16.000000,1,Spring,Yes,291.0,0,1,0,1,0,1,0,0
140,140,140,2020-04-21 20:00:00,20,2020-04-21,34.8,1,287.2,1021.0,74.0,1.79,265.0,06:23:54.000000,19:54:16.000000,1,Spring,No,289.3,1,0,0,1,0,1,0,0
141,141,141,2020-04-21 21:00:00,21,2020-04-21,36.52,1,285.08,1022.0,83.0,0.45,271.0,06:23:54.000000,19:54:16.000000,1,Spring,No,287.2,1,0,0,1,0,1,0,0
142,142,142,2020-04-21 22:00:00,22,2020-04-21,35.68,1,283.84,1023.0,87.0,0.45,274.0,06:23:54.000000,19:54:16.000000,1,Spring,No,285.08,1,0,0,1,0,1,0,0
143,143,143,2020-04-21 23:00:00,23,2020-04-21,34.32,1,283.72,1023.0,88.0,0.45,272.0,06:23:54.000000,19:54:16.000000,1,Spring,No,283.84,1,0,0,1,0,1,0,0
144,144,144,2020-04-22 00:00:00,0,2020-04-22,32.32,2,283.17,1024.0,89.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,283.72,1,0,0,1,0,1,0,0
145,145,145,2020-04-22 01:00:00,1,2020-04-22,32.44,2,282.41,1024.0,91.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,283.17,1,0,0,1,0,1,0,0
146,146,146,2020-04-22 02:00:00,2,2020-04-22,32.76,2,282.08,1024.0,91.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,282.41,1,0,0,1,0,1,0,0
147,147,147,2020-04-22 03:00:00,3,2020-04-22,33.76,2,281.26,1023.0,93.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,282.08,1,0,0,1,0,1,0,0
148,148,148,2020-04-22 04:00:00,4,2020-04-22,34.32,2,280.89,1023.0,93.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,281.26,1,0,0,1,0,1,0,0
149,149,149,2020-04-22 05:00:00,5,2020-04-22,33.28,2,280.15,1023.0,94.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,280.89,1,0,0,1,0,1,0,0
150,150,150,2020-04-22 06:00:00,6,2020-04-22,25.84,2,280.01,1023.0,95.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,No,280.15,1,0,0,1,0,1,0,0
151,151,151,2020-04-22 07:00:00,7,2020-04-22,19.88,2,279.98,1024.0,95.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,280.01,0,1,0,1,0,1,0,0
152,152,152,2020-04-22 08:00:00,8,2020-04-22,23.4,2,284.08,1024.0,90.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,279.98,0,1,0,1,0,1,0,0
153,153,153,2020-04-22 09:00:00,9,2020-04-22,24.32,2,287.66,1024.0,76.0,2.6,290.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,284.08,0,1,0,1,0,1,0,0
154,154,154,2020-04-22 10:00:00,10,2020-04-22,27.44,2,291.09,1024.0,60.0,0.0,0.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,287.66,0,1,0,1,0,1,0,0
155,155,155,2020-04-22 11:00:00,11,2020-04-22,27.4,2,293.55,1025.0,52.0,2.1,0.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,291.09,0,1,0,1,0,1,0,0
156,156,156,2020-04-22 12:00:00,12,2020-04-22,25.72,2,295.52,1024.0,52.0,2.24,285.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,293.55,0,1,0,1,0,1,0,0
157,157,157,2020-04-22 13:00:00,13,2020-04-22,24.16,2,297.44,1025.0,50.0,2.68,274.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,295.52,0,1,0,1,0,1,0,0
158,158,158,2020-04-22 14:00:00,14,2020-04-22,25.2,2,297.24,1023.0,55.0,3.13,282.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,297.44,0,1,0,1,0,1,0,0
159,159,159,2020-04-22 15:00:00,15,2020-04-22,26.44,2,295.9,1024.0,62.0,3.58,275.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,297.24,0,1,0,1,0,1,0,0
160,160,160,2020-04-22 16:00:00,16,2020-04-22,27.16,2,295.7,1023.0,66.0,2.68,254.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,295.9,0,1,0,1,0,1,0,0
161,161,161,2020-04-22 17:00:00,17,2020-04-22,24.4,2,293.8,1023.0,72.0,2.24,269.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,295.7,0,1,0,1,0,1,0,0
162,162,162,2020-04-22 18:00:00,18,2020-04-22,23.08,2,292.88,1023.0,74.0,2.68,259.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,293.8,0,1,0,1,0,1,0,0
163,163,163,2020-04-22 19:00:00,19,2020-04-22,23.200000000000003,2,290.8,1023.0,80.0,2.68,230.0,06:22:34.000000,19:55:12.000000,1,Spring,Yes,292.88,0,1,0,1,0,1,0,0
164,164,164,2020-04-22 20:00:00,20,2020-04-22,35.04,2,288.33,1023.0,87.0,1.79,266.0,06:22:34.000000,19:55:12.000000,1,Spring,No,290.8,1,0,0,1,0,1,0,0
165,165,165,2020-04-22 21:00:00,21,2020-04-22,36.64,2,287.14,1023.0,91.0,1.34,240.0,06:22:34.000000,19:55:12.000000,1,Spring,No,288.33,1,0,0,1,0,1,0,0
166,166,166,2020-04-22 22:00:00,22,2020-04-22,35.96,2,286.9,1024.0,92.0,2.24,279.0,06:22:34.000000,19:55:12.000000,1,Spring,No,287.14,1,0,0,1,0,1,0,0
167,167,167,2020-04-22 23:00:00,23,2020-04-22,34.68,2,286.69,1024.0,92.0,1.34,268.0,06:22:34.000000,19:55:12.000000,1,Spring,No,286.9,1,0,0,1,0,1,0,0
168,168,168,2020-04-23 00:00:00,0,2020-04-23,32.56,3,286.48,1024.0,92.0,0.89,235.0,06:21:16.000000,19:56:09.000000,1,Spring,No,286.69,1,0,0,1,0,1,0,0
169,169,169,2020-04-23 01:00:00,1,2020-04-23,32.84,3,286.35,1024.0,94.0,0.45,250.0,06:21:16.000000,19:56:09.000000,1,Spring,No,286.48,1,0,0,1,0,1,0,0
170,170,170,2020-04-23 02:00:00,2,2020-04-23,32.72,3,286.31,1024.0,94.0,0.0,0.0,06:21:16.000000,19:56:09.000000,1,Spring,No,286.35,1,0,0,1,0,1,0,0
171,171,171,2020-04-23 03:00:00,3,2020-04-23,33.04,3,285.46,1023.0,95.0,0.0,0.0,06:21:16.000000,19:56:09.000000,1,Spring,No,286.31,1,0,0,1,0,1,0,0
172,172,172,2020-04-23 04:00:00,4,2020-04-23,33.08,3,285.28,1023.0,95.0,0.45,276.0,06:21:16.000000,19:56:09.000000,1,Spring,No,285.46,1,0,0,1,0,1,0,0
173,173,173,2020-04-23 05:00:00,5,2020-04-23,33.6,3,284.79,1023.0,95.0,0.0,0.0,06:21:16.000000,19:56:09.000000,1,Spring,No,285.28,1,0,0,1,0,1,0,0
174,174,174,2020-04-23 06:00:00,6,2020-04-23,25.96,3,284.34,1023.0,95.0,0.0,0.0,06:21:16.000000,19:56:09.000000,1,Spring,No,284.79,1,0,0,1,0,1,0,0
175,175,175,2020-04-23 07:00:00,7,2020-04-23,19.2,3,284.39,1023.0,96.0,0.0,0.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,284.34,0,1,0,1,0,1,0,0
176,176,176,2020-04-23 08:00:00,8,2020-04-23,22.92,3,287.24,1023.0,93.0,0.89,279.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,284.39,0,1,0,1,0,1,0,0
177,177,177,2020-04-23 09:00:00,9,2020-04-23,24.24,3,289.32,1024.0,89.0,4.1,260.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,287.24,0,1,0,1,0,1,0,0
178,178,178,2020-04-23 10:00:00,10,2020-04-23,26.24,3,293.03,1023.0,70.0,1.79,257.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,289.32,0,1,0,1,0,1,0,0
179,179,179,2020-04-23 11:00:00,11,2020-04-23,27.32,3,295.03,1022.0,63.0,1.79,234.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,293.03,0,1,0,1,0,1,0,0
180,180,180,2020-04-23 12:00:00,12,2020-04-23,26.72,3,296.31,1022.0,60.0,0.89,264.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,295.03,0,1,0,1,0,1,0,0
181,181,181,2020-04-23 13:00:00,13,2020-04-23,25.840000000000003,3,298.9,1021.0,48.0,4.02,285.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,296.31,0,1,0,1,0,1,0,0
182,182,182,2020-04-23 14:00:00,14,2020-04-23,26.76,3,297.1,1020.0,52.0,4.02,258.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,298.9,0,1,0,1,0,1,0,0
183,183,183,2020-04-23 15:00:00,15,2020-04-23,25.48,3,296.54,1020.0,53.0,1.79,223.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,297.1,0,1,0,1,0,1,0,0
184,184,184,2020-04-23 16:00:00,16,2020-04-23,25.6,3,296.28,1019.0,52.0,3.58,261.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,296.54,0,1,0,1,0,1,0,0
185,185,185,2020-04-23 17:00:00,17,2020-04-23,25.88,3,296.94,1018.0,52.0,0.45,255.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,296.28,0,1,0,1,0,1,0,0
186,186,186,2020-04-23 18:00:00,18,2020-04-23,24.0,3,295.45,1019.0,53.0,1.79,238.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,296.94,0,1,0,1,0,1,0,0
187,187,187,2020-04-23 19:00:00,19,2020-04-23,25.04,3,293.8,1018.0,58.0,2.24,231.0,06:21:16.000000,19:56:09.000000,1,Spring,Yes,295.45,0,1,0,1,0,1,0,0
188,188,188,2020-04-23 20:00:00,20,2020-04-23,36.4,3,291.09,1018.0,65.0,1.79,231.0,06:21:16.000000,19:56:09.000000,1,Spring,No,293.8,1,0,0,1,0,1,0,0
189,189,189,2020-04-23 21:00:00,21,2020-04-23,36.760000000000005,3,289.37,1019.0,68.0,0.89,250.0,06:21:16.000000,19:56:09.000000,1,Spring,No,291.09,1,0,0,1,0,1,0,0
190,190,190,2020-04-23 22:00:00,22,2020-04-23,36.24,3,288.82,1019.0,68.0,0.89,258.0,06:21:16.000000,19:56:09.000000,1,Spring,No,289.37,1,0,0,1,0,1,0,0
191,191,191,2020-04-23 23:00:00,23,2020-04-23,35.04,3,288.68,1019.0,64.0,1.34,272.0,06:21:16.000000,19:56:09.000000,1,Spring,No,288.82,1,0,0,1,0,1,0,0
192,192,192,2020-04-24 00:00:00,0,2020-04-24,33.0,4,288.03,1019.0,60.0,1.34,265.0,06:19:58.000000,19:57:05.000000,1,Spring,No,288.68,1,0,0,1,0,1,0,0
193,193,193,2020-04-24 01:00:00,1,2020-04-24,33.32,4,287.61,1019.0,61.0,0.89,227.0,06:19:58.000000,19:57:05.000000,1,Spring,No,288.03,1,0,0,1,0,1,0,0
194,194,194,2020-04-24 02:00:00,2,2020-04-24,33.24,4,286.16,1019.0,67.0,1.5,0.0,06:19:58.000000,19:57:05.000000,1,Spring,No,287.61,1,0,0,1,0,1,0,0
195,195,195,2020-04-24 03:00:00,3,2020-04-24,32.879999999999995,4,285.19,1018.0,72.0,0.45,264.0,06:19:58.000000,19:57:05.000000,1,Spring,No,286.16,1,0,0,1,0,1,0,0
196,196,196,2020-04-24 04:00:00,4,2020-04-24,32.8,4,284.38,1018.0,75.0,0.89,271.0,06:19:58.000000,19:57:05.000000,1,Spring,No,285.19,1,0,0,1,0,1,0,0
197,197,197,2020-04-24 05:00:00,5,2020-04-24,34.0,4,284.27,1018.0,73.0,0.89,268.0,06:19:58.000000,19:57:05.000000,1,Spring,No,284.38,1,0,0,1,0,1,0,0
198,198,198,2020-04-24 06:00:00,6,2020-04-24,25.72,4,284.55,1019.0,72.0,0.89,266.0,06:19:58.000000,19:57:05.000000,1,Spring,No,284.27,1,0,0,1,0,1,0,0
199,199,199,2020-04-24 07:00:00,7,2020-04-24,19.200000000000003,4,284.95,1019.0,69.0,1.5,280.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,284.55,0,1,0,1,0,1,0,0
200,200,200,2020-04-24 08:00:00,8,2020-04-24,23.2,4,288.19,1020.0,55.0,2.1,260.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,284.95,0,1,0,1,0,1,0,0
201,201,201,2020-04-24 09:00:00,9,2020-04-24,25.16,4,292.73,1021.0,40.0,2.6,270.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,288.19,0,1,0,1,0,1,0,0
202,202,202,2020-04-24 10:00:00,10,2020-04-24,26.72,4,296.41,1020.0,39.0,4.1,260.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,292.73,0,1,0,1,0,1,0,0
203,203,203,2020-04-24 11:00:00,11,2020-04-24,27.88,4,298.42,1020.0,44.0,3.6,280.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,296.41,0,1,0,1,0,1,0,0
204,204,204,2020-04-24 12:00:00,12,2020-04-24,28.4,4,298.42,1020.0,47.0,2.24,247.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,298.42,0,1,0,1,0,1,0,0
205,205,205,2020-04-24 13:00:00,13,2020-04-24,27.840000000000003,4,299.98,1019.0,45.0,2.68,245.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,298.42,0,1,0,1,0,1,0,0
206,206,206,2020-04-24 14:00:00,14,2020-04-24,25.76,4,300.27,1019.0,42.0,2.68,228.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,299.98,0,1,0,1,0,1,0,0
207,207,207,2020-04-24 15:00:00,15,2020-04-24,24.48,4,299.76,1018.0,42.0,3.13,254.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,300.27,0,1,0,1,0,1,0,0
208,208,208,2020-04-24 16:00:00,16,2020-04-24,23.28,4,298.82,1017.0,43.0,3.13,254.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,299.76,0,1,0,1,0,1,0,0
209,209,209,2020-04-24 17:00:00,17,2020-04-24,23.92,4,298.17,1017.0,45.0,2.68,266.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,298.82,0,1,0,1,0,1,0,0
210,210,210,2020-04-24 18:00:00,18,2020-04-24,22.84,4,297.19,1017.0,48.0,2.68,248.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,298.17,0,1,0,1,0,1,0,0
211,211,211,2020-04-24 19:00:00,19,2020-04-24,23.32,4,294.64,1017.0,57.0,1.34,240.0,06:19:58.000000,19:57:05.000000,1,Spring,Yes,297.19,0,1,0,1,0,1,0,0
212,212,212,2020-04-24 20:00:00,20,2020-04-24,36.32,4,292.48,1016.0,65.0,1.34,275.0,06:19:58.000000,19:57:05.000000,1,Spring,No,294.64,1,0,0,1,0,1,0,0
213,213,213,2020-04-24 21:00:00,21,2020-04-24,37.6,4,290.11,1016.0,74.0,0.45,255.0,06:19:58.000000,19:57:05.000000,1,Spring,No,292.48,1,0,0,1,0,1,0,0
214,214,214,2020-04-24 22:00:00,22,2020-04-24,36.92,4,288.76,1017.0,79.0,0.89,255.0,06:19:58.000000,19:57:05.000000,1,Spring,No,290.11,1,0,0,1,0,1,0,0
215,215,215,2020-04-24 23:00:00,23,2020-04-24,35.239999999999995,4,288.27,1016.0,81.0,0.0,0.0,06:19:58.000000,19:57:05.000000,1,Spring,No,288.76,1,0,0,1,0,1,0,0
216,216,216,2020-04-25 00:00:00,0,2020-04-25,32.76,5,288.44,1016.0,77.0,1.79,254.0,06:18:41.000000,19:58:02.000000,0,Spring,No,288.27,1,0,1,0,0,1,0,0
217,217,217,2020-04-25 01:00:00,1,2020-04-25,33.04,5,287.22,1017.0,82.0,1.34,238.0,06:18:41.000000,19:58:02.000000,0,Spring,No,288.44,1,0,1,0,0,1,0,0
218,218,218,2020-04-25 02:00:00,2,2020-04-25,32.8,5,286.79,1016.0,84.0,2.1,320.0,06:18:41.000000,19:58:02.000000,0,Spring,No,287.22,1,0,1,0,0,1,0,0
219,219,219,2020-04-25 03:00:00,3,2020-04-25,32.64,5,286.25,1016.0,85.0,1.5,320.0,06:18:41.000000,19:58:02.000000,0,Spring,No,286.79,1,0,1,0,0,1,0,0
220,220,220,2020-04-25 04:00:00,4,2020-04-25,32.76,5,285.73,1016.0,87.0,0.89,337.0,06:18:41.000000,19:58:02.000000,0,Spring,No,286.25,1,0,1,0,0,1,0,0
221,221,221,2020-04-25 05:00:00,5,2020-04-25,33.08,5,285.02,1016.0,88.0,0.0,0.0,06:18:41.000000,19:58:02.000000,0,Spring,No,285.73,1,0,1,0,0,1,0,0
222,222,222,2020-04-25 06:00:00,6,2020-04-25,26.2,5,284.76,1016.0,88.0,1.5,330.0,06:18:41.000000,19:58:02.000000,0,Spring,No,285.02,1,0,1,0,0,1,0,0
223,223,223,2020-04-25 07:00:00,7,2020-04-25,18.52,5,284.79,1017.0,90.0,0.45,272.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,284.76,0,1,1,0,0,1,0,0
224,224,224,2020-04-25 08:00:00,8,2020-04-25,22.68,5,287.62,1017.0,85.0,0.45,268.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,284.79,0,1,1,0,0,1,0,0
225,225,225,2020-04-25 09:00:00,9,2020-04-25,25.08,5,291.01,1018.0,72.0,0.45,271.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,287.62,0,1,1,0,0,1,0,0
226,226,226,2020-04-25 10:00:00,10,2020-04-25,25.32,5,295.6,1017.0,58.0,4.1,280.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,291.01,0,1,1,0,0,1,0,0
227,227,227,2020-04-25 11:00:00,11,2020-04-25,24.44,5,296.97,1018.0,55.0,2.24,286.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,295.6,0,1,1,0,0,1,0,0
228,228,228,2020-04-25 12:00:00,12,2020-04-25,24.64,5,298.62,1018.0,53.0,3.1,290.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,296.97,0,1,1,0,0,1,0,0
229,229,229,2020-04-25 13:00:00,13,2020-04-25,25.16,5,299.57,1017.0,52.0,6.2,280.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,298.62,0,1,1,0,0,1,0,0
230,230,230,2020-04-25 14:00:00,14,2020-04-25,25.12,5,300.41,1016.0,51.0,1.79,282.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,299.57,0,1,1,0,0,1,0,0
231,231,231,2020-04-25 15:00:00,15,2020-04-25,25.2,5,300.01,1016.0,48.0,2.68,261.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,300.41,0,1,1,0,0,1,0,0
232,232,232,2020-04-25 16:00:00,16,2020-04-25,25.68,5,298.48,1015.0,50.0,3.1,0.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,300.01,0,1,1,0,0,1,0,0
233,233,233,2020-04-25 17:00:00,17,2020-04-25,24.2,5,296.77,1015.0,56.0,2.24,238.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,298.48,0,1,1,0,0,1,0,0
234,234,234,2020-04-25 18:00:00,18,2020-04-25,23.76,5,294.9,1015.0,58.0,1.79,286.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,296.77,0,1,1,0,0,1,0,0
235,235,235,2020-04-25 19:00:00,19,2020-04-25,23.72,5,293.24,1015.0,62.0,1.79,285.0,06:18:41.000000,19:58:02.000000,0,Spring,Yes,294.9,0,1,1,0,0,1,0,0
236,236,236,2020-04-25 20:00:00,20,2020-04-25,35.08,5,290.98,1014.0,70.0,1.79,283.0,06:18:41.000000,19:58:02.000000,0,Spring,No,293.24,1,0,1,0,0,1,0,0
237,237,237,2020-04-25 21:00:00,21,2020-04-25,36.48,5,288.99,1014.0,77.0,0.89,258.0,06:18:41.000000,19:58:02.000000,0,Spring,No,290.98,1,0,1,0,0,1,0,0
238,238,238,2020-04-25 22:00:00,22,2020-04-25,36.04,5,287.69,1015.0,83.0,0.89,276.0,06:18:41.000000,19:58:02.000000,0,Spring,No,288.99,1,0,1,0,0,1,0,0
239,239,239,2020-04-25 23:00:00,23,2020-04-25,34.76,5,286.02,1016.0,88.0,1.79,282.0,06:18:41.000000,19:58:02.000000,0,Spring,No,287.69,1,0,1,0,0,1,0,0
240,240,240,2020-04-26 00:00:00,0,2020-04-26,32.56,6,284.62,1016.0,90.0,0.45,262.0,06:17:26.000000,19:58:59.000000,0,Spring,No,286.02,1,0,1,0,0,1,0,0
241,241,241,2020-04-26 01:00:00,1,2020-04-26,32.6,6,283.76,1016.0,92.0,2.1,330.0,06:17:26.000000,19:58:59.000000,0,Spring,No,284.62,1,0,1,0,0,1,0,0
242,242,242,2020-04-26 02:00:00,2,2020-04-26,32.68,6,283.24,1016.0,93.0,0.0,0.0,06:17:26.000000,19:58:59.000000,0,Spring,No,283.76,1,0,1,0,0,1,0,0
243,243,243,2020-04-26 03:00:00,3,2020-04-26,32.84,6,282.93,1015.0,94.0,1.5,330.0,06:17:26.000000,19:58:59.000000,0,Spring,No,283.24,1,0,1,0,0,1,0,0
244,244,244,2020-04-26 04:00:00,4,2020-04-26,33.879999999999995,6,282.29,1015.0,94.0,1.5,330.0,06:17:26.000000,19:58:59.000000,0,Spring,No,282.93,1,0,1,0,0,1,0,0
245,245,245,2020-04-26 05:00:00,5,2020-04-26,32.92,6,282.17,1015.0,95.0,0.0,0.0,06:17:26.000000,19:58:59.000000,0,Spring,No,282.29,1,0,1,0,0,1,0,0
246,246,246,2020-04-26 06:00:00,6,2020-04-26,25.12,6,281.79,1015.0,96.0,0.0,0.0,06:17:26.000000,19:58:59.000000,0,Spring,No,282.17,1,0,1,0,0,1,0,0
247,247,247,2020-04-26 07:00:00,7,2020-04-26,18.8,6,282.12,1016.0,96.0,0.0,0.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,281.79,0,1,1,0,0,1,0,0
248,248,248,2020-04-26 08:00:00,8,2020-04-26,21.72,6,284.98,1016.0,94.0,0.89,247.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,282.12,0,1,1,0,0,1,0,0
249,249,249,2020-04-26 09:00:00,9,2020-04-26,23.96,6,287.92,1017.0,87.0,0.45,269.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,284.98,0,1,1,0,0,1,0,0
250,250,250,2020-04-26 10:00:00,10,2020-04-26,23.28,6,291.03,1016.0,74.0,1.79,261.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,287.92,0,1,1,0,0,1,0,0
251,251,251,2020-04-26 11:00:00,11,2020-04-26,24.32,6,293.19,1017.0,66.0,1.79,233.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,291.03,0,1,1,0,0,1,0,0
252,252,252,2020-04-26 12:00:00,12,2020-04-26,24.0,6,294.0,1017.0,63.0,2.24,286.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,293.19,0,1,1,0,0,1,0,0
253,253,253,2020-04-26 13:00:00,13,2020-04-26,24.48,6,295.73,1016.0,58.0,3.13,285.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,294.0,0,1,1,0,0,1,0,0
254,254,254,2020-04-26 14:00:00,14,2020-04-26,24.36,6,294.39,1016.0,63.0,2.68,276.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,295.73,0,1,1,0,0,1,0,0
255,255,255,2020-04-26 15:00:00,15,2020-04-26,22.96,6,295.25,1016.0,58.0,3.13,261.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,294.39,0,1,1,0,0,1,0,0
256,256,256,2020-04-26 16:00:00,16,2020-04-26,23.24,6,295.3,1016.0,54.0,1.79,254.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,295.25,0,1,1,0,0,1,0,0
257,257,257,2020-04-26 17:00:00,17,2020-04-26,23.8,6,294.23,1015.0,48.0,1.34,281.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,295.3,0,1,1,0,0,1,0,0
258,258,258,2020-04-26 18:00:00,18,2020-04-26,22.36,6,293.73,1015.0,42.0,2.68,269.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,294.23,0,1,1,0,0,1,0,0
259,259,259,2020-04-26 19:00:00,19,2020-04-26,24.0,6,293.33,1015.0,38.0,1.34,274.0,06:17:26.000000,19:58:59.000000,0,Spring,Yes,293.73,0,1,1,0,0,1,0,0
260,260,260,2020-04-26 20:00:00,20,2020-04-26,34.96,6,290.31,1015.0,41.0,1.34,324.0,06:17:26.000000,19:58:59.000000,0,Spring,No,293.33,1,0,1,0,0,1,0,0
261,261,261,2020-04-26 21:00:00,21,2020-04-26,37.040000000000006,6,287.39,1016.0,53.0,0.89,274.0,06:17:26.000000,19:58:59.000000,0,Spring,No,290.31,1,0,1,0,0,1,0,0
262,262,262,2020-04-26 22:00:00,22,2020-04-26,36.16,6,285.66,1017.0,65.0,0.89,272.0,06:17:26.000000,19:58:59.000000,0,Spring,No,287.39,1,0,1,0,0,1,0,0
263,263,263,2020-04-26 23:00:00,23,2020-04-26,35.0,6,284.95,1017.0,69.0,0.45,264.0,06:17:26.000000,19:58:59.000000,0,Spring,No,285.66,1,0,1,0,0,1,0,0
264,264,264,2020-04-27 00:00:00,0,2020-04-27,33.12,0,283.82,1017.0,73.0,2.1,350.0,06:16:11.000000,19:59:55.000000,1,Spring,No,284.95,1,0,0,1,0,1,0,0
265,265,265,2020-04-27 01:00:00,1,2020-04-27,33.32,0,283.89,1017.0,77.0,0.45,278.0,06:16:11.000000,19:59:55.000000,1,Spring,No,283.82,1,0,0,1,0,1,0,0
266,266,266,2020-04-27 02:00:00,2,2020-04-27,33.2,0,283.22,1017.0,83.0,0.89,266.0,06:16:11.000000,19:59:55.000000,1,Spring,No,283.89,1,0,0,1,0,1,0,0
267,267,267,2020-04-27 03:00:00,3,2020-04-27,34.28,0,282.34,1017.0,84.0,0.45,271.0,06:16:11.000000,19:59:55.000000,1,Spring,No,283.22,1,0,0,1,0,1,0,0
268,268,268,2020-04-27 04:00:00,4,2020-04-27,33.88,0,282.45,1017.0,84.0,1.5,320.0,06:16:11.000000,19:59:55.000000,1,Spring,No,282.34,1,0,0,1,0,1,0,0
269,269,269,2020-04-27 05:00:00,5,2020-04-27,33.12,0,282.01,1017.0,83.0,0.0,0.0,06:16:11.000000,19:59:55.000000,1,Spring,No,282.45,1,0,0,1,0,1,0,0
